murmurhash3-hip,0.15,0.15014999999999998,0.0003,0.001998001998001998
urng-hip,14.000000000000002,14.014000000000001,0.028000000000000004,0.001998001998001998
lombscargle-hip,28.000000000000004,28.028000000000002,0.05600000000000001,0.001998001998001998
overlap-hip,3.0,3.0029999999999997,0.006,0.0019980019980019984
mandelbrot-hip,3.5,3.5035,0.007,0.001998001998001998
present-hip,38.0,38.038,0.076,0.001998001998001998
floydwarshall-hip,4.0,4.004,0.008,0.0019980019980019984
tsa-hip,45.0,45.044999999999995,0.09,0.001998001998001998
entropy-hip,0.5,0.5005,0.001,0.0019980019980019984
swish-hip,27.500000000000004,27.5275,0.05500000000000001,0.0019980019980019984
nw-hip,0.58,0.5805799999999999,0.00116,0.0019980019980019984
all-pairs-distance-hip,32.5,32.5325,0.065,0.001998001998001998
sort-hip,0.7,0.7006999999999999,0.0014,0.0019980019980019984
perplexity-hip,0.75,0.7507499999999999,0.0015,0.0019980019980019984
scan2-hip,40.0,40.03999999999999,0.08,0.0019980019980019984
tensorT-hip,85.0,85.085,0.17,0.0019980019980019984
ss-hip,45.0,45.044999999999995,0.09,0.001998001998001998
stencil1d-hip,0.95,0.9509499999999999,0.0019,0.0019980019980019984
hausdorff-hip,98.0,98.09799999999998,0.196,0.0019980019980019984
jenkins-hash-hip,1.02,1.0210199999999998,0.00204,0.0019980019980019984
maxpool3d-hip,1.05,1.05105,0.0021000000000000003,0.001998001998001998
softmax-hip,1.08,1.08108,0.00216,0.001998001998001998
minkowski-hip,1.1,1.1011,0.0022,0.001998001998001998
haccmk-hip,1.12,1.12112,0.0022400000000000002,0.0019980019980019984
romberg-hip,114.99999999999999,115.11499999999997,0.22999999999999998,0.0019980019980019984
bitonic-sort-hip,1.18,1.18118,0.00236,0.0019980019980019984
aidw-hip,1.2,1.2011999999999998,0.0024,0.001998001998001998
bilateral-hip,1.22,1.2212199999999998,0.00244,0.0019980019980019984
lfib4-hip,1.25,1.2512499999999998,0.0025,0.0019980019980019984
vanGenuchten-hip,1.75,1.75175,0.0035,0.001998001998001998
fft-hip,195.0,195.19499999999996,0.39,0.0019980019980019984
pnpoly-hip,2.15,2.15215,0.0043,0.001998001998001998
