adam-sycl,3.677266,3.680147,0.004074349273197076,0.0011071159041193398
aidw-sycl,0.005234,0.005235999999999999,2.8284271247459523e-06,0.000540188526498463
asmooth-sycl,0.037373,0.0373805,1.06066017177941e-05,0.0002837469193240888
asta-sycl,0.040246,0.0403105,9.121677477306754e-05,0.002262853965420115
bezier-surface-sycl,2762.0,2797.5,50.204581464244875,0.01794623108641461
bfs-sycl,393491.25,393972.078125,679.9936555454259,0.0017259945394649937
bilateral-sycl,13.634597,13.639593999999999,0.0070668251711788685,0.0005181111088188452
bitpacking-sycl,5.307312,5.309592,0.0032244069222110553,0.0006072796030676283
boxfilter-sycl,1671.127624,1671.459564,0.46943404989416965,0.0002808527708386547
bitonic-sort-sycl,0.385203,0.385734,0.0007509474016201186,0.0019468011676961807
bscan-sycl,6179.412678,6180.5291369999995,1.578911459633934,0.000255465418030588
channelSum-sycl,353.22382100000004,353.2594375,0.05036933734422577,0.00014258454834409278
chemv-sycl,1696.423096,1699.2260744999999,3.9640102097401866,0.002332832734400338
colorwheel-sycl,5.828522,5.8404075,0.016808635295585413,0.0028779901566090057
compute-score-sycl,6.156788,6.1593705,0.003652206524828422,0.000592951264228775
dct8x8-sycl,0.0054269999999999995,0.0054445,2.474873734152938e-05,0.004545640066402679
entropy-sycl,0.037086,0.0370925,9.192388155424499e-06,0.0002478233647078115
f16max-sycl,13850.027588,13897.7659305,67.51221140871039,0.004857774389518841
floydwarshall-sycl,0.013793,0.013848,7.778174593052074e-05,0.005616821629875848
fsm-sycl,0.220181,0.2204395,0.0003655742058734574,0.0016583879289939298
gaussian-sycl,680417.0,681269.0,1204.909955141877,0.0017686258366986858
haccmk-sycl,0.003999,0.0040065,1.0606601717798393e-05,0.0026473484881563447
hausdorff-sycl,30.197254,30.2099865,0.018006474182915795,0.0005960437679412996
hellinger-sycl,0.00655884,0.00656103,3.0971277015970845e-06,0.0004720490077925394
histogram-sycl,1757.8059999999998,1764.119,8.927930219261492,0.005060843525443291
hogbom-sycl,0.05,0.055,0.007071067811865472,0.12856486930664493
hwt1d-sycl,0.0387047,0.039442649999999996,0.0010436188983532222,0.02645914760679676
hybridsort-sycl,1052.0,1054.5,3.5355339059327378,0.0033528059800215625
jenkins-hash-sycl,0.004803,0.004804,1.4142135623732828e-06,0.0002943825067388182
keogh-sycl,0.008991,0.0089945,4.949747468305876e-06,0.0005503082404031215
layout-sycl,550.054,550.264,0.2969848480984014,0.0005397133886614451
lfib4-sycl,1.526655,1.5278014999999998,0.0016213958492605105,0.0010612608046663855
lombscargle-sycl,16778.32342,16798.77927,28.928940499870073,0.0017220858751047852
lud-sycl,1.756149,1.757934,0.0025243712088360262,0.0014359874766834398
mandelbrot-sycl,0.0958378,0.0961215,0.00040121238764524405,0.004174012969473469
maxpool3d-sycl,0.004804,0.0048105000000000005,9.19238815542511e-06,0.00191090077027858
minkowski-sycl,0.030933,0.030938,7.071067811865187e-06,0.00022855607382071195
minmax-sycl,269.024658,269.6382445,0.8677423499890344,0.0032181723760964275
mrc-sycl,7.409101,7.4960155,0.12291566466687669,0.01639746671640109
mr-sycl,1.201621,1.2022095,0.0008322646814565548,0.000692279242059354
murmurhash3-sycl,0.028079,0.028107,3.959797974644701e-05,0.0014088298198472627
nlll-sycl,10607.206055,10627.400391,28.559103854318625,0.002687308542407455
nonzero-sycl,227342.29849000002,227427.73053,120.81914962920031,0.000531241943749085
nw-sycl,0.043214,0.043308,0.0001329360748630714,0.0030695500799637803
overlap-sycl,0.447366,0.44738049999999996,2.050609665441076e-05,4.5835919657675653e-05
overlay-sycl,2.137305,2.138203,0.001269963779011132,0.0005939397611036614
perplexity-sycl,0.018354,0.0186305,0.0003910300499961617,0.020988704006664433
pnpoly-sycl,0.072825,0.0728255,7.071067811872547e-07,9.70960420714248e-06
pool-sycl,0.011299,0.011303,5.656854249491905e-06,0.0005004737016271702
present-sycl,200.52684,201.09214500000002,0.7994619978773356,0.003975600329278578
radixsort-sycl,0.010582,0.010592,1.41421356237316e-05,0.001335171414627228
rtm8-sycl,0.005576,0.005581,7.071067811865187e-06,0.001266989394707971
scan2-sycl,847.335,848.9155000000001,2.2351645353306373,0.0026329646888655434
scan3-sycl,749.712,750.002,0.4101219330882265,0.0005468277859102062
scan-sycl,25996.282348000004,26005.5969535,13.172841426249516,0.0005065387058718
snake-sycl,20524.800000000003,20537.800000000003,18.384776310847663,0.0008951677546206342
sobel-sycl,13.57212,13.6097225,0.053177965479134594,0.00390735119537776
softmax-sycl,0.007476,0.007483,9.899494936611753e-06,0.0013229313025005683
sortKV-sycl,6908.58414,7039.230695,184.76212995832287,0.026247488960627518
ss-sycl,555.160287,555.3219785,0.22866631222039385,0.0004117724870858751
sssp-sycl,51.090048,51.1626725,0.10270655286056465,0.0020074508981243046
stddev-sycl,0.01122,0.0112215,2.121320343559311e-06,0.00018904071145206173
svd3x3-sycl,12182.577148,12190.554199,11.281253711941643,0.0009254094217363023
swish-sycl,4001.553467,4021.2972415000004,27.921913670336036,0.006943509020467428
tqs-sycl,2719.766602,2725.5333255,8.1553785841555,0.0029922138569556445
urng-sycl,4373.91,4384.28,14.665394641808842,0.003344994991608392
