perplexity-sycl,1.1494252873563218,1.150574712643678,0.0022988505747126436,0.001998001998001998
stddev-sycl,1.0526315789473684,1.0536842105263156,0.002105263157894737,0.0019980019980019984
softmax-sycl,1.0309278350515465,1.031958762886598,0.0020618556701030933,0.0019980019980019984
tqs-sycl,103.09278350515464,103.19587628865979,0.2061855670103093,0.0019980019980019984
swish-sycl,103.09278350515464,103.19587628865979,0.2061855670103093,0.0019980019980019984
scan2-sycl,1030.9278350515465,1031.958762886598,2.061855670103093,0.0019980019980019984
pnpoly-sycl,1.0309278350515465,1.031958762886598,0.0020618556701030933,0.0019980019980019984
present-sycl,102.04081632653062,102.14285714285714,0.20408163265306123,0.001998001998001998
vanGenuchten-sycl,1.0204081632653061,1.0214285714285714,0.0020408163265306124,0.0019980019980019984
histogram-sycl,1.0204081632653061,1.0214285714285714,0.0020408163265306124,0.0019980019980019984
pool-sycl,1.0204081632653061,1.0214285714285714,0.0020408163265306124,0.0019980019980019984
stencil1d-sycl,1.0204081632653061,1.0214285714285714,0.0020408163265306124,0.0019980019980019984
nlll-sycl,10.204081632653061,10.214285714285714,0.02040816326530612,0.001998001998001998
radixsort-sycl,1.0204081632653061,1.0214285714285714,0.0020408163265306124,0.0019980019980019984
hwt1d-sycl,1.0101010101010102,1.011111111111111,0.00202020202020202,0.001998001998001998
shuffle-sycl,1.0101010101010102,1.011111111111111,0.00202020202020202,0.001998001998001998
nw-sycl,1.0101010101010102,1.011111111111111,0.00202020202020202,0.001998001998001998
pad-sycl,1.0101010101010102,1.011111111111111,0.00202020202020202,0.001998001998001998
all-pairs-distance-sycl,1.0,1.001,0.002,0.0019980019980019984
bitonic-sort-sycl,1.0,1.001,0.002,0.0019980019980019984
mr-sycl,10.0,10.009999999999998,0.02,0.0019980019980019984
asmooth-sycl,1.0,1.001,0.002,0.0019980019980019984
entropy-sycl,1.0,1.001,0.002,0.0019980019980019984
maxpool3d-sycl,1.0,1.001,0.002,0.0019980019980019984
minkowski-sycl,1.0,1.001,0.002,0.0019980019980019984
boxfilter-sycl,1000.0,1000.9999999999999,2.0,0.0019980019980019984
f16max-sycl,1.0,1.001,0.002,0.0019980019980019984
gaussian-sycl,1000.0,1000.9999999999999,2.0,0.0019980019980019984
overlay-sycl,10.0,10.009999999999998,0.02,0.0019980019980019984
compute-score-sycl,1.0,1.001,0.002,0.0019980019980019984
dct8x8-sycl,1.0,1.001,0.002,0.0019980019980019984
bscan-sycl,1000.0,1000.9999999999999,2.0,0.0019980019980019984
mrc-sycl,10.0,10.009999999999998,0.02,0.0019980019980019984
floydwarshall-sycl,1.0,1.001,0.002,0.0019980019980019984
murmurhash3-sycl,1.0,1.001,0.002,0.0019980019980019984
mandelbrot-sycl,1.0,1.001,0.002,0.0019980019980019984
bilateral-sycl,1.0,1.001,0.002,0.0019980019980019984
hybridsort-sycl,0.9900990099009901,0.991089108910891,0.0019801980198019802,0.0019980019980019984
layout-sycl,99.00990099009901,99.1089108910891,0.19801980198019803,0.0019980019980019984
chemv-sycl,990.09900990099,991.0891089108909,1.9801980198019802,0.0019980019980019984
romberg-sycl,49.504950495049506,49.55445544554455,0.09900990099009901,0.0019980019980019984
lfib4-sycl,0.9803921568627451,0.9813725490196077,0.00196078431372549,0.0019980019980019984
lombscargle-sycl,98.0392156862745,98.13725490196077,0.19607843137254902,0.001998001998001998
hausdorff-sycl,97.08737864077669,97.18446601941746,0.1941747572815534,0.0019980019980019984
jenkins-hash-sycl,0.970873786407767,0.9718446601941747,0.0019417475728155341,0.0019980019980019984
fft-sycl,48.07692307692307,48.12499999999999,0.09615384615384615,0.001998001998001998
is-sycl,47.61904761904762,47.666666666666664,0.09523809523809525,0.0019980019980019984
rsbench-sycl,47.16981132075472,47.21698113207547,0.09433962264150944,0.0019980019980019984
haccmk-sycl,0.9090909090909091,0.9099999999999999,0.0018181818181818182,0.001998001998001998
minisweep-sycl,43.47826086956522,43.52173913043478,0.08695652173913043,0.001998001998001998
tsa-sycl,36.231884057971016,36.268115942028984,0.07246376811594203,0.001998001998001998
